"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","162441","should have no accessibility violations on task table when tasks loaded","","Sun Sep 06 08:03:58 UTC 2026","passed","Sun Sep 06 08:06:41 UTC 2026","","","",""
"","185617","should have no accessibility violations on task info form","","Sun Sep 06 08:00:52 UTC 2026","passed","Sun Sep 06 08:03:58 UTC 2026","","","",""
"","242286","should have no accessibility violations on create task form","","Sun Sep 06 07:56:50 UTC 2026","passed","Sun Sep 06 08:00:52 UTC 2026","","","",""
