"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Location - spec/task_info/task_info_axe_spec.rb:22","4001","[mobile] should have no accessibility violations on task info modal","Mobile (iPhone 12 Pro viewport)","Sun Jul 26 17:58:49 UTC 2026","passed","Sun Jul 26 17:58:53 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","3948","[desktop] should have no accessibility violations on task info modal","Desktop Chrome","Sun Jul 26 17:58:41 UTC 2026","passed","Sun Jul 26 17:58:45 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","967","[desktop] should have no accessibility violations on task table","Desktop Chrome","Sun Jul 26 17:58:45 UTC 2026","passed","Sun Jul 26 17:58:46 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","3947","[desktop] should have no accessibility violations on create task form","Desktop Chrome","Sun Jul 26 17:58:41 UTC 2026","passed","Sun Jul 26 17:58:45 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","1126","[mobile] should have no accessibility violations on task table","Mobile (iPhone 12 Pro viewport)","Sun Jul 26 17:58:52 UTC 2026","passed","Sun Jul 26 17:58:53 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","3404","[mobile] should have no accessibility violations on create task form","Mobile (iPhone 12 Pro viewport)","Sun Jul 26 17:58:48 UTC 2026","passed","Sun Jul 26 17:58:52 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
