"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Location - spec/create_task/create_task_axe_spec.rb:11","4532","[mobile] should have no accessibility violations on create task form","Mobile (iPhone 12 Pro viewport)","Fri Jul 24 10:22:19 UTC 2026","passed","Fri Jul 24 10:22:23 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","5979","[desktop] should have no accessibility violations on create task form","Desktop Chrome","Fri Jul 24 10:22:10 UTC 2026","passed","Fri Jul 24 10:22:16 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","5980","[desktop] should have no accessibility violations on task info modal","Desktop Chrome","Fri Jul 24 10:22:10 UTC 2026","passed","Fri Jul 24 10:22:16 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","3796","[mobile] should have no accessibility violations on task info modal","Mobile (iPhone 12 Pro viewport)","Fri Jul 24 10:22:19 UTC 2026","passed","Fri Jul 24 10:22:23 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","981","[desktop] should have no accessibility violations on task table","Desktop Chrome","Fri Jul 24 10:22:16 UTC 2026","passed","Fri Jul 24 10:22:17 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","1100","[mobile] should have no accessibility violations on task table","Mobile (iPhone 12 Pro viewport)","Fri Jul 24 10:22:23 UTC 2026","passed","Fri Jul 24 10:22:25 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
