"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3630","[desktop] should create task","","Fri Sep 18 05:50:32 UTC 2026","passed","Fri Sep 18 05:50:36 UTC 2026","","Create task","",""
"","2700","[mobile] should create task","","Fri Sep 18 05:50:42 UTC 2026","passed","Fri Sep 18 05:50:45 UTC 2026","","Create task","",""
