"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Location - spec/task_info/task_info_axe_spec.rb:22","5743","[mobile] should have no accessibility violations on task info modal","Mobile (iPhone 12 Pro viewport)","Sun Sep 06 07:39:49 UTC 2026","passed","Sun Sep 06 07:39:55 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","3019","[mobile] should have no accessibility violations on task table","Mobile (iPhone 12 Pro viewport)","Sun Sep 06 07:39:53 UTC 2026","passed","Sun Sep 06 07:39:56 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","1566","[desktop] should have no accessibility violations on task table","Desktop Chrome","Sun Sep 06 07:39:45 UTC 2026","passed","Sun Sep 06 07:39:46 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","5567","[desktop] should have no accessibility violations on task info modal","Desktop Chrome","Sun Sep 06 07:39:40 UTC 2026","passed","Sun Sep 06 07:39:46 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","4550","[desktop] should have no accessibility violations on create task form","Desktop Chrome","Sun Sep 06 07:39:40 UTC 2026","passed","Sun Sep 06 07:39:45 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","3961","[mobile] should have no accessibility violations on create task form","Mobile (iPhone 12 Pro viewport)","Sun Sep 06 07:39:49 UTC 2026","passed","Sun Sep 06 07:39:53 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
