"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Location - spec/task_table/task_table_axe_spec.rb:19","2663","[mobile] should have no accessibility violations on task table","Mobile (iPhone 12 Pro viewport)","Sat Aug 22 20:03:13 UTC 2026","passed","Sat Aug 22 20:03:16 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","4322","[mobile] should have no accessibility violations on create task form","Mobile (iPhone 12 Pro viewport)","Sat Aug 22 20:03:09 UTC 2026","passed","Sat Aug 22 20:03:13 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/create_task/create_task_axe_spec.rb:11","3061","[desktop] should have no accessibility violations on create task form","Desktop Chrome","Sat Aug 22 20:03:01 UTC 2026","passed","Sat Aug 22 20:03:04 UTC 2026","","Create task form - accessibility","create_task_axe_spec",""
"Location - spec/task_table/task_table_axe_spec.rb:19","914","[desktop] should have no accessibility violations on task table","Desktop Chrome","Sat Aug 22 20:03:05 UTC 2026","passed","Sat Aug 22 20:03:06 UTC 2026","","Task table - accessibility","task_table_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","5696","[desktop] should have no accessibility violations on task info modal","Desktop Chrome","Sat Aug 22 20:03:01 UTC 2026","passed","Sat Aug 22 20:03:07 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
"Location - spec/task_info/task_info_axe_spec.rb:22","4199","[mobile] should have no accessibility violations on task info modal","Mobile (iPhone 12 Pro viewport)","Sat Aug 22 20:03:09 UTC 2026","passed","Sat Aug 22 20:03:13 UTC 2026","","View task info - accessibility","task_info_axe_spec",""
